playlist_id,track_id,title,artists,artist_ids,preview_url,album,cover_url,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness,key,mode,time_signature,track_popularity,release_date,cluster,mood,playlist_name,artist_image_url,album_name,album_image,release_date.1,total_tracks,playlist_cover_image_url
01G6g2PigQYBdhiGFBkwAl,19ibtsFdShtQgvg9BKpXR1,Oba Gana Sithuwa Ma,Chamara Weerasinghe,0Dnie0m84vyBv4S33KKOgy,https://p.scdn.co/mp3-preview/a1776ded2ca021a5469412b797aa490f0b255a5a?cid=ff14a0bc7f824e879d94d30736b0a1ac,Best of Chamara Weerasinghe Vol. 2,https://i.scdn.co/image/ab67616d0000b2738994651798d4037c3c025ff4,0.699,0.796,0.738,127.929,0.617,1.33E-05,0.114,-10.009,0.119,5,0,4,20,1/31/2022,1,Excited,Chamara Weerasinghe & Damith Asanka,https://i.scdn.co/image/ab67616d0000b2738994651798d4037c3c025ff4,,,1/31/2022,,https://mosaic.scdn.co/640/ab67616d00001e02073254561db2d62214beaf5dab67616d00001e02873e1c0619d9dd5daa7469c5ab67616d00001e02b3a21a513a0fb81d84001e12ab67616d00001e02fce6f4bafb240f6824982533
01G6g2PigQYBdhiGFBkwAl,3fsINay8eNEJn6phxeXb9t,Sandata Sanda Eliyata,Chamara Weerasinghe,0Dnie0m84vyBv4S33KKOgy,https://p.scdn.co/mp3-preview/95bac1caa7028c0cea7f1b60cc7c233377fc919e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Best of Chamara Weerasinghe Vol. 2,https://i.scdn.co/image/ab67616d0000b2738994651798d4037c3c025ff4,0.589,0.442,0.684,100.065,0.0547,0,0.339,-12.695,0.026,5,0,4,19,1/31/2022,9,Sad,Chamara Weerasinghe & Damith Asanka,https://i.scdn.co/image/ab67616d0000b2738994651798d4037c3c025ff4,,,1/31/2022,,https://mosaic.scdn.co/640/ab67616d00001e02073254561db2d62214beaf5dab67616d00001e02873e1c0619d9dd5daa7469c5ab67616d00001e02b3a21a513a0fb81d84001e12ab67616d00001e02fce6f4bafb240f6824982533
01G6g2PigQYBdhiGFBkwAl,664lji5pJYuijVSHG6iVTI,Madunagala Ahase,Chamara Weerasinghe,0Dnie0m84vyBv4S33KKOgy,https://p.scdn.co/mp3-preview/d3e67b6ac5de2282aa18cf17f31a4a8121049a38?cid=ff14a0bc7f824e879d94d30736b0a1ac,Best of Chamara Weerasinghe Vol. 2,https://i.scdn.co/image/ab67616d0000b2738994651798d4037c3c025ff4,0.664,0.644,0.971,149.843,0.332,2.98E-06,0.106,-12.106,0.0354,5,0,3,18,1/31/2022,0,Happy,Chamara Weerasinghe & Damith Asanka,https://i.scdn.co/image/ab67616d0000b2738994651798d4037c3c025ff4,Best of Chamara Weerasinghe Vol. 2,https://i.scdn.co/image/ab67616d0000b2738994651798d4037c3c025ff4,1/31/2022,5,https://mosaic.scdn.co/640/ab67616d00001e02073254561db2d62214beaf5dab67616d00001e02873e1c0619d9dd5daa7469c5ab67616d00001e02b3a21a513a0fb81d84001e12ab67616d00001e02fce6f4bafb240f6824982533
01G6g2PigQYBdhiGFBkwAl,2LmaYKAl253W8FbmYdJAaj,Re Pura,Damith Asanka,760ERQKBOmqJ7GMUnVoTuS,https://p.scdn.co/mp3-preview/42c86cc4747973ee6baa2c893ed1d2525c5a8346?cid=ff14a0bc7f824e879d94d30736b0a1ac,Re Pura - Single,https://i.scdn.co/image/ab67616d0000b2739e0f7ab312999c3fcecbf9dd,0.523,0.756,0.816,93.405,0.514,0.00576,0.157,-8.049,0.0396,9,0,4,19,2014,2,Relaxed,Chamara Weerasinghe & Damith Asanka,https://i.scdn.co/image/ab67616d0000b2736c01ec8974808d694c5fa7c1,,,2014,,https://mosaic.scdn.co/640/ab67616d00001e02073254561db2d62214beaf5dab67616d00001e02873e1c0619d9dd5daa7469c5ab67616d00001e02b3a21a513a0fb81d84001e12ab67616d00001e02fce6f4bafb240f6824982533
01G6g2PigQYBdhiGFBkwAl,3eROJMlHJ2jIvNVqrTdJLT,Kusum Sara,Damith Asanka,760ERQKBOmqJ7GMUnVoTuS,https://p.scdn.co/mp3-preview/2b101b390a962e654bacfb220887f8dd4b862734?cid=ff14a0bc7f824e879d94d30736b0a1ac,Kusum Sara,https://i.scdn.co/image/ab67616d0000b273d6747634fbcaf82991ce62aa,0.71,0.696,0.952,142.59,0.449,0,0.038,-7.572,0.029,7,0,3,19,2005,8,Upset,Chamara Weerasinghe & Damith Asanka,https://i.scdn.co/image/ab67616d0000b2736c01ec8974808d694c5fa7c1,Kusum Sara,https://i.scdn.co/image/ab67616d0000b273d6747634fbcaf82991ce62aa,2005,1,https://mosaic.scdn.co/640/ab67616d00001e02073254561db2d62214beaf5dab67616d00001e02873e1c0619d9dd5daa7469c5ab67616d00001e02b3a21a513a0fb81d84001e12ab67616d00001e02fce6f4bafb240f6824982533
01G6g2PigQYBdhiGFBkwAl,3r8h5W0r3Xi16zcsVOs41x,Nugegoda,Damith Asanka,760ERQKBOmqJ7GMUnVoTuS,https://p.scdn.co/mp3-preview/b45c512063790d7355db8e44ffa53bd26a060b06?cid=ff14a0bc7f824e879d94d30736b0a1ac,Nugegoda,https://i.scdn.co/image/ab67616d0000b273780f1f9ee7841590005a6b2e,0.721,0.674,0.964,135.045,0.0743,1.08E-06,0.026,-8.676,0.0319,0,1,4,13,2005,8,Upset,Chamara Weerasinghe & Damith Asanka,https://i.scdn.co/image/ab67616d0000b2736c01ec8974808d694c5fa7c1,Nugegoda,https://i.scdn.co/image/ab67616d0000b273780f1f9ee7841590005a6b2e,2005,1,https://mosaic.scdn.co/640/ab67616d00001e02073254561db2d62214beaf5dab67616d00001e02873e1c0619d9dd5daa7469c5ab67616d00001e02b3a21a513a0fb81d84001e12ab67616d00001e02fce6f4bafb240f6824982533
01G6g2PigQYBdhiGFBkwAl,3Y5iIBvQXQmlPF0wti6xkR,Dandun Pasu,Damith Asanka,760ERQKBOmqJ7GMUnVoTuS,https://p.scdn.co/mp3-preview/f250264c21e54879aea631f96d55bb92ca8621f0?cid=ff14a0bc7f824e879d94d30736b0a1ac,Dandun Pasu,https://i.scdn.co/image/ab67616d0000b27340a3cb5244c72ecef498c71c,0.761,0.531,0.843,126.17,0.232,0,0.071,-7.303,0.0379,9,0,3,11,2005,8,Upset,Chamara Weerasinghe & Damith Asanka,https://i.scdn.co/image/ab67616d0000b2736c01ec8974808d694c5fa7c1,Dandun Pasu,https://i.scdn.co/image/ab67616d0000b27340a3cb5244c72ecef498c71c,2005,1,https://mosaic.scdn.co/640/ab67616d00001e02073254561db2d62214beaf5dab67616d00001e02873e1c0619d9dd5daa7469c5ab67616d00001e02b3a21a513a0fb81d84001e12ab67616d00001e02fce6f4bafb240f6824982533
0vJt2NR3QW6RBiKgUZ0un2,7CWNUMQEMM7g1GiQ9GbSjO,Sanda Pinidiye (Live),SANUKA,6FD5oL7fAbrg43q0bcbWhe,https://p.scdn.co/mp3-preview/811e0c93194c34cf89612e44037bc956461edf3a?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ma Nowana Mama,https://i.scdn.co/image/ab67616d0000b2733b8d1d914d9ce0004fab1fdf,0.48,0.414,0.353,112.428,0.813,0.000213,0.118,-7.541,0.0267,0,1,4,25,5/12/2017,2,Relaxed,Sinhala Acoustic Covers,https://i.scdn.co/image/ab67616d0000b2733b9c694f0e7e92f09d607445,Ma Nowana Mama,https://i.scdn.co/image/ab67616d0000b2733b8d1d914d9ce0004fab1fdf,5/12/2017,6,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72cb1d6b909e67676966bf38cca
0vJt2NR3QW6RBiKgUZ0un2,5ZsxRWftJjZwIZAqVNAbHK,Hitha Pura Mal (Live),SANUKA,6FD5oL7fAbrg43q0bcbWhe,https://p.scdn.co/mp3-preview/6623ba8faee30a6e27d8d358de8bb69182549c9e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ma Nowana Mama,https://i.scdn.co/image/ab67616d0000b2733b8d1d914d9ce0004fab1fdf,0.497,0.431,0.459,78.03,0.847,0.000573,0.11,-8.11,0.0389,11,1,4,26,5/12/2017,2,Relaxed,Sinhala Acoustic Covers,https://i.scdn.co/image/ab67616d0000b2733b9c694f0e7e92f09d607445,Ma Nowana Mama,https://i.scdn.co/image/ab67616d0000b2733b8d1d914d9ce0004fab1fdf,5/12/2017,6,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000d72cb1d6b909e67676966bf38cca
5FP1lEjrnBdN3hrhsTJkVx,3xIqOmBdYH4wIzXqb6nIcc,Zd8,Charitha Attalage,65U1qIqriL4ZawzjoMX1QP,https://p.scdn.co/mp3-preview/c14cfe9de1fc22cecf246d92f4cc2ce3d9a9eb53?cid=ff14a0bc7f824e879d94d30736b0a1ac,Zd8,https://i.scdn.co/image/ab67616d0000b273fd4cf8e7f2cd71f22505f058,0.645,0.705,0.753,88.005,0.382,0.129,0.0513,-7.912,0.0393,7,1,4,35,9/16/2022,9,Sad,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b27326cd3dd142fec7b6922c780d,Zd8,https://i.scdn.co/image/ab67616d0000b273fd4cf8e7f2cd71f22505f058,9/16/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,0zlGnseLGzRIBA0TJcb3Bo,"Manike (From ""Thank God"")","Yohani, Jubin Nautiyal, Tanishk Bagchi, Rashmi Virag, Surya Ragunaathan","6hyCmqlpgEhkMKKr65sFgI, 1tqysapcCh1lWEAc9dIFpa, 4f7KfxeHq9BiylGmyXepGt, 5r2baeTwcCJnuIsDIlxUJo, 0GiAC4VvvYCypjRH6IiasK",https://p.scdn.co/mp3-preview/ebd3a1915adcb0a3134e2775dc0857625aeff39a?cid=ff14a0bc7f824e879d94d30736b0a1ac,"Manike (From ""Thank God"")",https://i.scdn.co/image/ab67616d0000b273377b9c9d7c0eb54633f1256a,0.551,0.578,0.509,106.772,0.522,0,0.073,-7.005,0.0732,1,0,4,66,9/16/2022,2,Relaxed,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b27328079cbb812199a40c64d37a,"Manike (From ""Thank God"")",https://i.scdn.co/image/ab67616d0000b273377b9c9d7c0eb54633f1256a,9/16/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,0R9Wabxis0yNgL56Ja1OuG,Thuheena Dewal,Chathum Dulara,2szhCD9ClpXgsI1LnK4HFi,https://p.scdn.co/mp3-preview/9eddcbaeef7a3dbaf4b23fa9e59756b69e5c75e5?cid=ff14a0bc7f824e879d94d30736b0a1ac,Thuheena Dewal,https://i.scdn.co/image/ab67616d0000b273f3695019cd8d057d86798e30,0.597,0.485,0.203,119.998,0.44,1.85E-05,0.104,-7.625,0.0275,7,0,4,2,10/7/2022,1,Excited,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273eb5c3a5a2377b002c392f223,,,10/7/2022,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,03RhJg45ObSnOM1tWKNHh2,Rathu Thol,Dinesh Gamage,6c4RrYCE1gOHAGZPJRmG2o,https://p.scdn.co/mp3-preview/f34a39b69546661aecf9472ae37e7a5a30e805e5?cid=ff14a0bc7f824e879d94d30736b0a1ac,Rathu Thol,https://i.scdn.co/image/ab67616d0000b2738c7043533adf673003a415e8,0.492,0.474,0.467,152.582,0.664,0.00658,0.161,-9.642,0.0367,3,1,3,36,5/28/2022,4,Neutral,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273ae0ba8de4f45d992d33c1bdb,Rathu Thol,https://i.scdn.co/image/ab67616d0000b2738c7043533adf673003a415e8,5/28/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,28pQdSLqrLKc9yIdnEZ9b6,Thawath Eka Dawasak (Ae Sinasewi),WINGS,4vHV0WhlvVFrkLDOKj58lK,https://p.scdn.co/mp3-preview/10c155f7257463432d49552397b925cfcb673e00?cid=ff14a0bc7f824e879d94d30736b0a1ac,Thawath Eka Dawasak (Ae Sinasewi),https://i.scdn.co/image/ab67616d0000b273fc657d358d2049c258ce9e91,0.516,0.71,0.495,155.976,0.52,6.04E-06,0.152,-6.972,0.0361,2,1,4,4,2/22/2024,4,Neutral,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273fc657d358d2049c258ce9e91,Thawath Eka Dawasak (Ae Sinasewi),https://i.scdn.co/image/ab67616d0000b273fc657d358d2049c258ce9e91,2/22/2024,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,50glmmttAW6MTnx9iQHQKj,Aaley Mal,Kanchana Anuradhi,5FvRanU1qnYzZQ5BpIfU9u,https://p.scdn.co/mp3-preview/c7e0f2a9b29f096935b8695b2a5e960149e13b1b?cid=ff14a0bc7f824e879d94d30736b0a1ac,Aaley Mal,https://i.scdn.co/image/ab67616d0000b27369b37facc53889e9eacc4328,0.763,0.517,0.76,108.079,0.264,0,0.0573,-6.28,0.0433,8,1,4,37,5/27/2022,6,Melancholic,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273ae0ba8de4f45d992d33c1bdb,Aaley Mal,https://i.scdn.co/image/ab67616d0000b27369b37facc53889e9eacc4328,5/27/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,0d9xBbXR5sriRimGSi0rrp,Seema (Oba Ha Ma),"RIVINDU, Kanchana Anuradhi","7qzcw62Eu9MtBzTgxBxjRZ, 5FvRanU1qnYzZQ5BpIfU9u",https://p.scdn.co/mp3-preview/5daeda8e6ee6943cc39bb87a3c525f2dbfb4fcee?cid=ff14a0bc7f824e879d94d30736b0a1ac,Seema (Oba Ha Ma),https://i.scdn.co/image/ab67616d0000b27368c2b21ab1857a044ed89e5f,0.395,0.6,0.228,134.92,0.422,4.42E-06,0.0954,-7.366,0.0337,2,1,3,0,9/23/2022,3,Calm,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b2734a32ceb363293ba3b15b0a6b,,,9/23/2022,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,7cg3ddKVkg4benueRkqtYr,Manali,"Yuki Navaratne, Ravi Jay","00ZpGGB5F7Ytw781Qsr1sR, 2OXLUIzYqgydsWcHh38LJ2",https://p.scdn.co/mp3-preview/2d84c61b16b2fc367c9283b988e2232ab1313b48?cid=ff14a0bc7f824e879d94d30736b0a1ac,Manali,https://i.scdn.co/image/ab67616d0000b27323832bab78d8d1dac6847329,0.73,0.731,0.808,111.931,0.0495,0,0.0889,-9.947,0.0731,10,0,4,44,5/13/2022,1,Excited,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b2732e0008abf754577cace6ea3a,Manali,https://i.scdn.co/image/ab67616d0000b27323832bab78d8d1dac6847329,5/13/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,0FSk1OsGWoTCS8lA74x5lF,Naden,"Supun Perera, Kanchana Anuradhi, Chamath Sangeeth","2bnE4eD3MMcteNaIhd9TqN, 5FvRanU1qnYzZQ5BpIfU9u, 3Bej6ikcqBylMRbkX1DKpu",https://p.scdn.co/mp3-preview/358c8940f8a2a5738718bcc29db269e354171c7e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Naden,https://i.scdn.co/image/ab67616d0000b273590ff0d8434876725faaf73d,0.898,0.716,0.599,103.005,0.281,0.00264,0.0895,-8.181,0.0711,6,1,4,46,3/29/2022,6,Melancholic,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273745074a3df5bbfebda20aab4,,,3/29/2022,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,7kCq23IvruljXm8fUevkaS,Veralu Mal,"Dinesh Gamage, Kaizer Kaiz, Manuranga Wijesekara","6c4RrYCE1gOHAGZPJRmG2o, 79GTGDgSIN8i5DAngINh7k, 5TQ1Cdq1qkEVgmU0En5vxw",https://p.scdn.co/mp3-preview/4a217aa152f4ad14b9d71af386223cbb51fa7654?cid=ff14a0bc7f824e879d94d30736b0a1ac,Veralu Mal,https://i.scdn.co/image/ab67616d0000b2739c1203f356d6a0b1dab40cd3,0.869,0.871,0.714,91.522,0.0457,0.000125,0.0884,-1.988,0.19,10,0,3,42,2/4/2022,6,Melancholic,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273ae0ba8de4f45d992d33c1bdb,Veralu Mal,https://i.scdn.co/image/ab67616d0000b2739c1203f356d6a0b1dab40cd3,2/4/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,5uD17gOSGsnFgaqe9xFwX7,Mulawe,Mihiran,5geuqF6BLOASj8FVq2Tbes,https://p.scdn.co/mp3-preview/960e42508e7c026e4a24e7dbebf45670df4f1990?cid=ff14a0bc7f824e879d94d30736b0a1ac,Mulawe,https://i.scdn.co/image/ab67616d0000b273971b119f04ecd3c431f2fc63,0.57,0.351,0.32,119.572,0.874,0.000196,0.0924,-13.374,0.0831,1,0,4,0,12/3/2021,4,Neutral,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273c6aaf22bc7bf242adaab0064,,,12/3/2021,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,4kyhCYXYF5tdzPppG4wrn9,THANUWAK: තනුවක්,Chathura Herath,5JPIOYsRaP0QpRY9QNzMcl,https://p.scdn.co/mp3-preview/38476df03efaf85cd28c7261106522da672442c9?cid=ff14a0bc7f824e879d94d30736b0a1ac,THANUWAK: තනුවක්,https://i.scdn.co/image/ab67616d0000b2734afc5efbeb5f5a9381a8545f,0.457,0.504,0.268,160.054,0.726,0.00716,0.106,-9.923,0.0322,1,0,4,0,2/4/2021,7,Worried,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b27372d48babae73bf5b69e0324d,,,2/4/2021,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,7vrOOXIHWlBN0lMO7GaAZg,Dan Sepada,Wasthi,6SuMIiPGM6P4hLLNdT0nNt,https://p.scdn.co/mp3-preview/7465f93001276e036ef0c5317d9667b4f194d6f0?cid=ff14a0bc7f824e879d94d30736b0a1ac,Dan Sepada,https://i.scdn.co/image/ab67616d0000b2731cd07d60b5515020cdeee73a,0.784,0.617,0.401,101.982,0.0553,0,0.21,-9.233,0.126,11,0,4,38,2/10/2022,6,Melancholic,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b2736295259d92e38de8ce1d56d2,Dan Sepada,https://i.scdn.co/image/ab67616d0000b2731cd07d60b5515020cdeee73a,2/10/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,1B5Sxu5RCJco8iiaMH9HOz,Mulu Lowama,"Supun Perera, Kularatne Ariyawansa, Rohana Weerasinghe","2bnE4eD3MMcteNaIhd9TqN, 5dmhrkBBuEyBMtiAnrFk9A, 7xtH99LIfTdFERRQE7kT8z",https://p.scdn.co/mp3-preview/0943592205553ef06b542d3f6359b9743698941e?cid=ff14a0bc7f824e879d94d30736b0a1ac,Mulu Lowama,https://i.scdn.co/image/ab67616d0000b273b78dac55cce0bd3d0026e880,0.672,0.246,0.607,92.09,0.907,1.52E-05,0.12,-11.755,0.0295,7,1,4,20,1/21/2022,9,Sad,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273745074a3df5bbfebda20aab4,,,1/21/2022,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,6m5xBsXesIroXFfpVutbAA,Pem Sithuwam,"Dhyan Hewage, Rashan Balasooriya","3ES7kGNf8O344XSDG3kW8G, 7y9m5o4dJ6jmxeUqYo9azF",https://p.scdn.co/mp3-preview/4850904c19129dd09a5175e21b4ab2c089f47268?cid=ff14a0bc7f824e879d94d30736b0a1ac,Pem Sithuwam,https://i.scdn.co/image/ab67616d0000b27369a735bed6c87cb3ec351d41,0.575,0.63,0.139,94.013,0.673,0.00258,0.116,-11.194,0.0506,1,0,4,37,9/15/2022,9,Sad,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b27355a49ff7c9c556d283f738ad,Pem Sithuwam,https://i.scdn.co/image/ab67616d0000b27369a735bed6c87cb3ec351d41,9/15/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,2ibT5ay2qhC462aJtvf45D,Paara Sina,Chathum Dulara,2szhCD9ClpXgsI1LnK4HFi,https://p.scdn.co/mp3-preview/21704ab7ba6b4949a9b3c6b760adb8bc9494ecc0?cid=ff14a0bc7f824e879d94d30736b0a1ac,Paara Sina,https://i.scdn.co/image/ab67616d0000b273b3d9a8dcce8a5e1c970bc7f7,0.504,0.422,0.239,122.875,0.0272,0,0.11,-9.416,0.0347,1,1,4,3,6/24/2022,4,Neutral,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273eb5c3a5a2377b002c392f223,,,6/24/2022,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,50e77vgdune9Rk3WL0meNs,Passa,"Ravi Royster, Dimi3","0WIMulYlerkwe5mr1WhfRp, 7uRcNDbRBROKZcU6r2ZPIE",https://p.scdn.co/mp3-preview/d382d288ae4dbbd461d056961a0dbaac73faf18c?cid=ff14a0bc7f824e879d94d30736b0a1ac,Passa,https://i.scdn.co/image/ab67616d0000b2739c6058810b4e2fce6625c62a,0.558,0.964,0.662,133.028,0.059,0.101,0.194,-5.738,0.188,5,0,4,33,10/7/2021,4,Neutral,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b2733acc94bb7d0df36b49898dcd,,,10/7/2021,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,690V4j1eiTPyhWeWvuhv2H,Ru Ra,Sanjula himala,7yn5qtJ1n0HkQh0K2LQLWr,https://p.scdn.co/mp3-preview/990bba6a6f7ee4678f0b20641d9ed935439ea871?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ru Ra,https://i.scdn.co/image/ab67616d0000b2737bacc27fb1bb2b35a8704a86,0.339,0.541,0.295,75.247,0.755,3.73E-06,0.092,-8.392,0.0463,9,0,4,0,10/28/2021,5,Thoughtful,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273af6ac868f5b55f63d7cca6ab,,,10/28/2021,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,1Sg9NkLpXz18Bkb93t6DPJ,Adare Ma Namin,"Piyath Rajapakse, Lahiru De Costa, Sandani Fernando","2p59mmRUY5z4P2GGYd8a9a, 6JiVW8Qn2R8vK1bHy6VAp1, 11b8tSylCklGvkBn4a2yp0",https://p.scdn.co/mp3-preview/8e9618c0875938fb3541ab065cd7ea6b987716a7?cid=ff14a0bc7f824e879d94d30736b0a1ac,Adare Ma Namin,https://i.scdn.co/image/ab67616d0000b273c118a227d83818d96b7d919c,0.655,0.378,0.679,164.016,0.82,0.268,0.131,-8.113,0.0705,10,1,4,40,2/10/2022,0,Happy,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b2738ac3be329f285c1dd7d7f196,Adare Ma Namin,https://i.scdn.co/image/ab67616d0000b273c118a227d83818d96b7d919c,2/10/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,60pjm8kP6STQksXgf7y2Uv,Manali,"Windy Goonatillake, SANUKA","5ZytAAlFTBsWXrqbve4qnt, 6FD5oL7fAbrg43q0bcbWhe",https://p.scdn.co/mp3-preview/49c0c3a81b57be9d6852ca4e941ad4dcad65275f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Manali,https://i.scdn.co/image/ab67616d0000b27350fc5abc035ac38fd7e81836,0.723,0.646,0.583,134.872,0.313,0.00114,0.156,-7.659,0.0478,3,0,4,29,3/30/2022,8,Upset,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b2732ab97a01c0bc04c938441c0f,,,3/30/2022,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
5FP1lEjrnBdN3hrhsTJkVx,4GBY59Q7gS5jwYAeaBo9tm,Ambare,Mahiru Senarathne,3Od0SSFki2d6U1jnmoUaBC,https://p.scdn.co/mp3-preview/ca2a267ac8047881f0c5de241d7f95f7648b27e7?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ambare,https://i.scdn.co/image/ab67616d0000b273e19fbc3c00ac774f250e2f7d,0.313,0.221,0.155,138.817,0.857,0.167,0.136,-16.174,0.0302,3,1,3,22,6/16/2022,3,Calm,SRI LANKAN NEW 2023 🇱🇰 SINHALA SONGS UPDATED (Updating Real-Time),https://i.scdn.co/image/ab67616d0000b273b00cdca528428cd28b9f5034,Ambare,https://i.scdn.co/image/ab67616d0000b273e19fbc3c00ac774f250e2f7d,6/16/2022,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da840adc59db117dd64eceb2f676
